name,address,price,distance,rate_review,num_review,rating_stars,link,source_url,latitude,longitude,hotel_type
Willa Bryza,"Redłowo, Gdynia",243,2500.0,7.0,439.0,3,https://www.booking.com/hotel/pl/willa-bryza.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDI0NmU0NmYxLWFkYmYtNGNhNi04M2I3LWZjNzRiODhlMWYyMdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class_asc&srpvid=501f76a50ea500a3&srepoch=1735318347&all_sr_blocks=23950202_89067345_2_2_0&highlighted_blocks=23950202_89067345_2_2_0&matching_block_id=23950202_89067345_2_2_0&sr_pri_blocks=23950202_89067345_2_2_0__24297&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class_asc,54.49531438905096,18.55090923607349,Obiekt B&B
Courtyard by Marriott Gdynia Waterfront,"Śródmieście, Gdynia",426,600.0,9.1,4064.0,4,https://www.booking.com/hotel/pl/courtyard-gdynia-waterfront.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDExOTIwNzFiLTk2ZGMtNGU5OS1iMmU1LTZkZTVlYjNjM2EzYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=class&srpvid=00c576a5f4f61cae&srepoch=1735318347&all_sr_blocks=130979406_298819279_0_34_0_749418&highlighted_blocks=130979406_298819279_0_34_0_749418&matching_block_id=130979406_298819279_0_34_0_749418&sr_pri_blocks=130979406_298819279_0_34_0_749418_42644&from_sustainable_property_sr=1&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class,54.52026388140998,18.549657227539,Hotel
Hotel Różany Gaj - Destigo Hotels,"Kamienna Góra, Gdynia",361,1200.0,9.0,1421.0,4,https://www.booking.com/hotel/pl/rozany-gaj-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDExOTIwNzFiLTk2ZGMtNGU5OS1iMmU1LTZkZTVlYjNjM2EzYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=class&srpvid=00c576a5f4f61cae&srepoch=1735318347&all_sr_blocks=43000611_0_2_0_0&highlighted_blocks=43000611_0_2_0_0&matching_block_id=43000611_0_2_0_0&sr_pri_blocks=43000611_0_2_0_0__36072&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class,54.508619262119794,18.552061915397644,Hotel
My Story Gdynia Hotel,"Wzgórze Świętego Maksymiliana, Gdynia",410,1600.0,9.4,1122.0,4,https://www.booking.com/hotel/pl/my-story-gdynia-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDExOTIwNzFiLTk2ZGMtNGU5OS1iMmU1LTZkZTVlYjNjM2EzYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=class&srpvid=00c576a5f4f61cae&srepoch=1735318347&all_sr_blocks=735733304_327663631_2_2_0_690256&highlighted_blocks=735733304_327663631_2_2_0_690256&matching_block_id=735733304_327663631_2_2_0_690256&sr_pri_blocks=735733304_327663631_2_2_0_690256_41009&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class,54.503765,18.535837,Hotel
Apartament Jacuzzi,Gdynia,812,4700.0,9.5,22.0,3,https://www.booking.com/hotel/pl/apartament-jacuzzi-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=1080419301_380616372_2_0_0&highlighted_blocks=1080419301_380616372_2_0_0&matching_block_id=1080419301_380616372_2_0_0&sr_pri_blocks=1080419301_380616372_2_0_0__81190&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low,54.5398085,18.479477,Apartament
Gdynia Apart,"Wzgórze Świętego Maksymiliana, Gdynia",804,1600.0,,,0,https://www.booking.com/hotel/pl/gdynia-apartament-syrokomli.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGM4NzYzYWYyLWRlYWQtNDJmMS04YjkxLWVlMjUwNjVlMDExMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=price_from_high_to_low&srpvid=ca8476a5aafd0149&srepoch=1735318347&all_sr_blocks=1234590501_395408379_2_0_0&highlighted_blocks=1234590501_395408379_2_0_0&matching_block_id=1234590501_395408379_2_0_0&sr_pri_blocks=1234590501_395408379_2_0_0__80440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price_from_high_to_low,54.5033501,18.5430688,Apartament
Apartament Stylowy,Gdynia,482,6600.0,9.6,104.0,3,https://www.booking.com/hotel/pl/apartament-stylowy-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=183659601_374689524_4_0_0&highlighted_blocks=183659601_374689524_4_0_0&matching_block_id=183659601_374689524_4_0_0&sr_pri_blocks=183659601_374689524_4_0_0__48220&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price,54.46865969424889,18.48425029259033,Apartament
Family apartment with balcony Warszawska Gdynia by Noclegi Renters,Gdynia,428,800.0,9.3,15.0,3,https://www.booking.com/hotel/pl/family-apartment-with-balcony-warszawska-gdynia-by-renters.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=985194502_370917763_2_0_0&highlighted_blocks=985194502_370917763_2_0_0&matching_block_id=985194502_370917763_2_0_0&sr_pri_blocks=985194502_370917763_2_0_0__42828&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price,54.5182275,18.5301089,Apartament
Villa Admiral,"Śródmieście, Gdynia",288,400.0,8.5,981.0,3,https://www.booking.com/hotel/pl/villaadmiralgdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=8746701_93774845_2_2_0&highlighted_blocks=8746701_93774845_2_2_0&matching_block_id=8746701_93774845_2_2_0&sr_pri_blocks=8746701_93774845_2_2_0__28800&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search,54.51952314579784,18.536454141139984,Obiekt B&B
Bright Studio 3 maja in Downtown Gdynia by Noclegi Renters,"Śródmieście, Gdynia",404,400.0,8.2,4.0,3,https://www.booking.com/hotel/pl/apartment-3-maja-in-downtown-by-renters.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=1089533802_381862123_2_0_0&highlighted_blocks=1089533802_381862123_2_0_0&matching_block_id=1089533802_381862123_2_0_0&sr_pri_blocks=1089533802_381862123_2_0_0__40355&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search,54.5178481,18.5352959,Apartament
Apartament Holiday Gdynia,Gdynia,532,800.0,9.1,73.0,3,https://www.booking.com/hotel/pl/gdynia-centrum-gdynia12345678910.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=767779101_376305730_2_0_0&highlighted_blocks=767779101_376305730_2_0_0&matching_block_id=767779101_376305730_2_0_0&sr_pri_blocks=767779101_376305730_2_0_0__53200&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh,54.518408,18.528907,Apartament
Nadmorskie Tarasy Gdynia by Noclegi Renters,Gdynia,530,3400.0,7.8,18.0,3,https://www.booking.com/hotel/pl/nadmorskie-tarasy-gdynia-by-renters.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=801420401_341378339_2_0_0&highlighted_blocks=801420401_341378339_2_0_0&matching_block_id=801420401_341378339_2_0_0&sr_pri_blocks=801420401_341378339_2_0_0__53044&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh,54.5458267,18.5229976,Apartament
Apartament Gdynia Wiczlino Ogród przy Tęczowej,Gdynia,319,8400.0,,,0,https://www.booking.com/hotel/pl/apartament-gdynia-wiczlino-ogrod-przy-teczowej.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=1330191301_405564913_4_0_0&highlighted_blocks=1330191301_405564913_4_0_0&matching_block_id=1330191301_405564913_4_0_0&sr_pri_blocks=1330191301_405564913_4_0_0__31940&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh,54.4846486,18.4251381,Apartament
Apartments Gdynia Na Fali with Free Parking by Noclegi Renters,Gdynia,465,6600.0,7.3,43.0,3,https://www.booking.com/hotel/pl/gdynia-na-fali-apartments.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=452187403_137214641_2_0_0&highlighted_blocks=452187403_137214641_2_0_0&matching_block_id=452187403_137214641_2_0_0&sr_pri_blocks=452187403_137214641_2_0_0__46484&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh,54.571199793767,18.498646193393,Apartament
Pokoje u Danki,Gdynia,199,1000.0,9.2,183.0,0,https://www.booking.com/hotel/pl/pokoje-u-danki.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=185998502_394371727_2_0_0&highlighted_blocks=185998502_394371727_2_0_0&matching_block_id=185998502_394371727_2_0_0&sr_pri_blocks=185998502_394371727_2_0_0__19940&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price,54.517196947237785,18.52582267361072,Kwatera prywatna
Pokój z aneksem kuchennym,Gdynia,204,1000.0,9.0,190.0,0,https://www.booking.com/hotel/pl/pokoj-z-aneksem-kuchennym.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGUxYWNmZGI3LWY1OTAtNDEzNy1hMjNmLTZmZGVmYjM4MDQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=price&srpvid=cd7f76a58eb00801&srepoch=1735318347&all_sr_blocks=304545501_394371708_2_0_0&highlighted_blocks=304545501_394371708_2_0_0&matching_block_id=304545501_394371708_2_0_0&sr_pri_blocks=304545501_394371708_2_0_0__20440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=price,54.51713,18.525879,Kwatera prywatna
Hotel Nadmorski,"Wzgórze Świętego Maksymiliana, Gdynia",423,1600.0,8.6,2183.0,4,https://www.booking.com/hotel/pl/gdynia_nadmorski.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDExOTIwNzFiLTk2ZGMtNGU5OS1iMmU1LTZkZTVlYjNjM2EzYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=class&srpvid=00c576a5f4f61cae&srepoch=1735318347&all_sr_blocks=8702402_0_2_0_0&highlighted_blocks=8702402_0_2_0_0&matching_block_id=8702402_0_2_0_0&sr_pri_blocks=8702402_0_2_0_0__42346&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=class,54.505333357405306,18.554990887641907,Hotel
Black Horse 24h zameldowanie,Gdynia,517,4600.0,9.8,70.0,3,https://www.booking.com/hotel/pl/black-horse-gdynia.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=996926701_372562452_2_0_0&highlighted_blocks=996926701_372562452_2_0_0&matching_block_id=996926701_372562452_2_0_0&sr_pri_blocks=996926701_372562452_2_0_0__51740&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price,54.5548644,18.5107245,Apartament
Elegancki Apartament 600 m od Bulwaru Nadmorskiego w Gdyni by Rent like home,"Kamienna Góra, Gdynia",552,1000.0,9.7,3.0,3,https://www.booking.com/hotel/pl/elegancki-apartament-600-m-od-bulwaru-nadmorskiego-w-gdyni-by-rent-like-home.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=1277916802_400704924_4_0_0&highlighted_blocks=1277916802_400704924_4_0_0&matching_block_id=1277916802_400704924_4_0_0&sr_pri_blocks=1277916802_400704924_4_0_0__55217&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price,54.50855538394,18.545968050317,Apartament
LIKE A BOSS Executive Apartment Gdynia City Center Bank Polski 1929,"Śródmieście, Gdynia",602,450.0,9.8,59.0,3,https://www.booking.com/hotel/pl/like-a-boss-executive-apartment-gdynia-city-center-bank-polski-1929.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=998303201_372673347_2_0_0&highlighted_blocks=998303201_372673347_2_0_0&matching_block_id=998303201_372673347_2_0_0&sr_pri_blocks=998303201_372673347_2_0_0__60240&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search,54.51979049999999,18.53655020000001,Apartament
Apartament na Świętojańskiej,"Śródmieście, Gdynia",654,450.0,9.1,24.0,3,https://www.booking.com/hotel/pl/apartament-na-swietojanskiej-gdynia1.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=548471101_334348438_4_0_0&highlighted_blocks=548471101_334348438_4_0_0&matching_block_id=548471101_334348438_4_0_0&sr_pri_blocks=548471101_334348438_4_0_0__65440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search,54.521239,18.543091305557,Apartament
Flatbook - City Center Apartment Bank Polsk,"Śródmieście, Gdynia",527,450.0,8.9,13.0,3,https://www.booking.com/hotel/pl/flatbook-10-lutego.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=1220001202_394161036_2_2_0&highlighted_blocks=1220001202_394161036_2_2_0&matching_block_id=1220001202_394161036_2_2_0&sr_pri_blocks=1220001202_394161036_2_2_0__52744&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search,54.51985211692672,18.53638342858885,Apartament
Apartment Świętojańska Riviera,"Wzgórze Świętego Maksymiliana, Gdynia",324,1300.0,8.5,50.0,3,https://www.booking.com/hotel/pl/apartment-swietojanska-riviera.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDA2NTMzMGQ0LTcwOGUtNDI1Zi1iMjgxLWViNDEyYzlmZjc4NtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=upsort_bh&srpvid=68cd76a52bc10138&srepoch=1735318347&all_sr_blocks=1004324301_390383002_4_0_0&highlighted_blocks=1004324301_390383002_4_0_0&matching_block_id=1004324301_390383002_4_0_0&sr_pri_blocks=1004324301_390383002_4_0_0__32440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=upsort_bh,54.505686,18.536762,Apartament
Mi Bella II,Gdynia,669,4100.0,9.8,6.0,0,https://www.booking.com/hotel/pl/mi-bella-ii.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJGRjYTVlNjUzLTI1MDYtNDFiYy04NzQ2LWZjNjU5ZTc1ZjU2ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=review_score_and_price&srpvid=b39076a5a9e902a8&srepoch=1735318347&all_sr_blocks=1234029101_395371162_4_0_0&highlighted_blocks=1234029101_395371162_4_0_0&matching_block_id=1234029101_395371162_4_0_0&sr_pri_blocks=1234029101_395371162_4_0_0__66940&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=review_score_and_price,54.530277636759,18.48287920281,Apartament
City Center Apartments Bank Polski,"Śródmieście, Gdynia",596,450.0,7.8,31.0,3,https://www.booking.com/hotel/pl/flatbook-city-center-apartments-bank-polski.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9nZHluaWFIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKtru7BsACAdICJDY2OTM3NTE1LTY4MWYtNDMxMy1iYWVlLTM2OTkzMTRlZmMxNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=distance_from_search&srpvid=1a8176a5ea1901c3&srepoch=1735318347&all_sr_blocks=1017744602_374261572_2_2_0&highlighted_blocks=1017744602_374261572_2_2_0&matching_block_id=1017744602_374261572_2_2_0&sr_pri_blocks=1017744602_374261572_2_2_0__59560&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=Gdynia&checkin=2024-12-27&checkout=2024-12-28&group_adults=2&order=distance_from_search,54.520019,18.5362172,Apartament
