name,address,price,distance,rate_review,num_review,rating_stars,link,source_url
Apartamenty Kopernika 14,"Stare Miasto, Toruń",395,150.0,9.7,449.0,3,https://www.booking.com/hotel/pl/apartamenty-kopernika-14.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=379631005_274092951_2_0_0&highlighted_blocks=379631005_274092951_2_0_0&matching_block_id=379631005_274092951_2_0_0&sr_pri_blocks=379631005_274092951_2_0_0__39500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Pod Witrażem,"Stare Miasto, Toruń",305,150.0,8.2,39.0,3,https://www.booking.com/hotel/pl/pod-witrazem.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=174091903_355766652_2_0_0&highlighted_blocks=174091903_355766652_2_0_0&matching_block_id=174091903_355766652_2_0_0&sr_pri_blocks=174091903_355766652_2_0_0__30500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament Kopernika z antresolą,"Stare Miasto, Toruń",241,150.0,8.8,38.0,3,https://www.booking.com/hotel/pl/apartament-kopernika-z-antresola.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=747378101_330822821_2_0_0&highlighted_blocks=747378101_330822821_2_0_0&matching_block_id=747378101_330822821_2_0_0&sr_pri_blocks=747378101_330822821_2_0_0__24115&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament Zacisze,"Stare Miasto, Toruń",254,150.0,8.3,65.0,3,https://www.booking.com/hotel/pl/apartament-zacisze-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=813691001_367042427_2_0_0&highlighted_blocks=813691001_367042427_2_0_0&matching_block_id=813691001_367042427_2_0_0&sr_pri_blocks=813691001_367042427_2_0_0__25400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Chełmińska 12 by Rentoom,"Stare Miasto, Toruń",334,150.0,8.8,33.0,3,https://www.booking.com/hotel/pl/chelminska-12.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=1004234802_385951647_2_0_0&highlighted_blocks=1004234802_385951647_2_0_0&matching_block_id=1004234802_385951647_2_0_0&sr_pri_blocks=1004234802_385951647_2_0_0__33428&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament Kopernika 25,"Stare Miasto, Toruń",303,150.0,8.8,104.0,3,https://www.booking.com/hotel/pl/apartament-kopernika-25.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=384762501_147207249_2_0_0&highlighted_blocks=384762501_147207249_2_0_0&matching_block_id=384762501_147207249_2_0_0&sr_pri_blocks=384762501_147207249_2_0_0__30300&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament Witrażysty A.D. 1555,"Stare Miasto, Toruń",229,150.0,9.4,162.0,3,https://www.booking.com/hotel/pl/apartament-witrazysty-ad-1555.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=831243501_348297301_2_0_0&highlighted_blocks=831243501_348297301_2_0_0&matching_block_id=831243501_348297301_2_0_0&sr_pri_blocks=831243501_348297301_2_0_0__22900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartamenty WW,"Stare Miasto, Toruń",202,150.0,8.3,191.0,3,https://www.booking.com/hotel/pl/perfect-stay-apartament-ww.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=907497303_361893090_2_0_0&highlighted_blocks=907497303_361893090_2_0_0&matching_block_id=907497303_361893090_2_0_0&sr_pri_blocks=907497303_361893090_2_0_0__20200&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Kopernika Apart,"Stare Miasto, Toruń",220,150.0,9.2,141.0,3,https://www.booking.com/hotel/pl/kopernika-apart-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=762702501_333375003_2_0_0&highlighted_blocks=762702501_333375003_2_0_0&matching_block_id=762702501_333375003_2_0_0&sr_pri_blocks=762702501_333375003_2_0_0__22010&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartamenty Blisko Centrum,Toruń,250,1400.0,9.6,226.0,4,https://www.booking.com/hotel/pl/apartamenty-blisko-centrum.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=211774401_326566077_2_0_0&highlighted_blocks=211774401_326566077_2_0_0&matching_block_id=211774401_326566077_2_0_0&sr_pri_blocks=211774401_326566077_2_0_0__25000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartamenty Sowa Toruń,"Stare Miasto, Toruń",256,50.0,9.4,505.0,4,https://www.booking.com/hotel/pl/apartamenty-sowa.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=78266401_89097531_0_10_0&highlighted_blocks=78266401_89097531_0_10_0&matching_block_id=78266401_89097531_0_10_0&sr_pri_blocks=78266401_89097531_0_10_0__25600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Hotel Mercure Toruń Centrum,Toruń,265,600.0,8.2,1530.0,4,https://www.booking.com/hotel/pl/mercureheliostorun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=8798312_376292544_2_2_0&highlighted_blocks=8798312_376292544_2_2_0&matching_block_id=8798312_376292544_2_2_0&sr_pri_blocks=8798312_376292544_2_2_0__26500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Hotel Filmar,Toruń,280,1000.0,8.8,4489.0,4,https://www.booking.com/hotel/pl/filmartorun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=8739019_89062906_2_2_0&highlighted_blocks=8739019_89062906_2_2_0&matching_block_id=8739019_89062906_2_2_0&sr_pri_blocks=8739019_89062906_2_2_0__28000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartamenty Jan Olbracht,"Stare Miasto, Toruń",323,150.0,9.7,382.0,4,https://www.booking.com/hotel/pl/apartamenty-jan-olbracht.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=399591101_211834723_0_0_0&highlighted_blocks=399591101_211834723_0_0_0&matching_block_id=399591101_211834723_0_0_0&sr_pri_blocks=399591101_211834723_0_0_0__32300&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartamenty Szewska 25,"Stare Miasto, Toruń",364,100.0,9.8,528.0,4,https://www.booking.com/hotel/pl/apartamenty-szewska-25.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=293840902_195378831_2_0_0&highlighted_blocks=293840902_195378831_2_0_0&matching_block_id=293840902_195378831_2_0_0&sr_pri_blocks=293840902_195378831_2_0_0__36400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Piernikowe Apartamenty,"Stare Miasto, Toruń",375,250.0,9.1,272.0,4,https://www.booking.com/hotel/pl/piernikowe-apartamenty.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=574052503_404779644_2_0_0&highlighted_blocks=574052503_404779644_2_0_0&matching_block_id=574052503_404779644_2_0_0&sr_pri_blocks=574052503_404779644_2_0_0__37500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Hotel ETER,"Stare Miasto, Toruń",396,600.0,9.4,1784.0,4,https://www.booking.com/hotel/pl/eter.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=816214708_350897735_2_2_0&highlighted_blocks=816214708_350897735_2_2_0&matching_block_id=816214708_350897735_2_2_0&sr_pri_blocks=816214708_350897735_2_2_0__39600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Hotel 1231,"Stare Miasto, Toruń",485,450.0,9.0,1523.0,4,https://www.booking.com/hotel/pl/1231-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=4272002_89059402_0_2_0&highlighted_blocks=4272002_89059402_0_2_0&matching_block_id=4272002_89059402_0_2_0&sr_pri_blocks=4272002_89059402_0_2_0__48500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Hotel Nicolaus,"Stare Miasto, Toruń",509,100.0,8.0,841.0,4,https://www.booking.com/hotel/pl/nicolaus.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=226589010_395198432_2_2_0&highlighted_blocks=226589010_395198432_2_2_0&matching_block_id=226589010_395198432_2_2_0&sr_pri_blocks=226589010_395198432_2_2_0__50900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Copernicus Toruń Hotel,Toruń,578,500.0,8.9,1599.0,4,https://www.booking.com/hotel/pl/copernicus-torua.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=47013101_0_2_0_0&highlighted_blocks=47013101_0_2_0_0&matching_block_id=47013101_0_2_0_0&sr_pri_blocks=47013101_0_2_0_0__57842&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Hotel Bulwar,"Stare Miasto, Toruń",595,300.0,8.5,673.0,4,https://www.booking.com/hotel/pl/bulwar-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=4392002_0_2_1_0&highlighted_blocks=4392002_0_2_1_0&matching_block_id=4392002_0_2_1_0&sr_pri_blocks=4392002_0_2_1_0__59479&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
"Planetarium - Stare Miasto, Parking Free","Stare Miasto, Toruń",150,100.0,8.6,900.0,3,https://www.booking.com/hotel/pl/vistula-boutique-rooms.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=111587609_377643497_2_0_0&highlighted_blocks=111587609_377643497_2_0_0&matching_block_id=111587609_377643497_2_0_0&sr_pri_blocks=111587609_377643497_2_0_0__15040&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Quick Trip Apartments Toruń,"Stare Miasto, Toruń",154,500.0,9.5,236.0,3,https://www.booking.com/hotel/pl/quick-trip-apartments-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=1140466802_386912093_2_0_0&highlighted_blocks=1140466802_386912093_2_0_0&matching_block_id=1140466802_386912093_2_0_0&sr_pri_blocks=1140466802_386912093_2_0_0__15421&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Modern Apartments Toruń 3,"Stare Miasto, Toruń",166,350.0,9.4,171.0,3,https://www.booking.com/hotel/pl/modern-apartments-torun-3.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=734585701_333182328_2_0_0&highlighted_blocks=734585701_333182328_2_0_0&matching_block_id=734585701_333182328_2_0_0&sr_pri_blocks=734585701_333182328_2_0_0__16640&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
"Willa 1936 , Parking","Stare Miasto, Toruń",167,800.0,9.2,1069.0,3,https://www.booking.com/hotel/pl/willa-1936.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=790778207_338859450_2_0_0&highlighted_blocks=790778207_338859450_2_0_0&matching_block_id=790778207_338859450_2_0_0&sr_pri_blocks=790778207_338859450_2_0_0__16720&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
TOP Garden Aparthotel,Toruń,172,900.0,9.0,2465.0,3,https://www.booking.com/hotel/pl/top-garden-aparthotel.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=639259103_254831563_2_2_0&highlighted_blocks=639259103_254831563_2_2_0&matching_block_id=639259103_254831563_2_2_0&sr_pri_blocks=639259103_254831563_2_2_0__17232&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Modern Apartments Toruń 4,"Stare Miasto, Toruń",174,350.0,9.0,125.0,3,https://www.booking.com/hotel/pl/modern-apartments-torun-4.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=734983401_334279178_2_0_0&highlighted_blocks=734983401_334279178_2_0_0&matching_block_id=734983401_334279178_2_0_0&sr_pri_blocks=734983401_334279178_2_0_0__17440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
